play_id,PlayOfGame,yardline_100,game_seconds_remaining,drive,qtr,down,ydstogo,yards_gained,shotgun,no_huddle,qb_dropback,Run To Left,Run To Right,Run Gap Center,Run Gap End,Run Gap Middle Right,score_differential_post
2526,48,62,1614,15,3,2,12,6,1,0,0,1,0,0,0,1,2
2547,49,56,1569,15,3,3,6,8,1,0,1,0,0,1,0,0,2
2939,56,75,1260,17,3,1,10,2,0,0,0,1,0,0,0,1,-5
3052,60,87,1158,17,3,3,22,15,1,0,1,1,0,0,0,0,-5
3274,63,30,958,19,3,1,10,8,0,0,0,1,0,0,1,0,-5
3298,64,22,924,19,3,2,2,0,0,0,0,1,0,0,0,1,-5
3336,65,22,900,19,4,3,2,-1,0,0,0,0,1,0,0,1,-5
3402,68,20,840,19,4,1,10,7,1,0,0,1,0,0,0,0,-5
3470,71,7,740,19,4,1,7,0,0,0,0,0,1,0,1,0,-5
3596,75,1,643,19,4,4,1,-1,0,0,0,0,1,0,0,1,-5
3757,76,24,588,21,4,1,10,21,1,0,0,1,0,0,0,0,-5
3779,77,3,546,21,4,1,3,3,0,0,0,1,0,0,0,1,1
613,7,77,3055,4,1,2,7,0,1,0,0,0,1,0,0,1,-9
682,9,60,3045,5,1,1,10,44,1,0,0,0,1,0,0,0,-10
1067,12,68,2800,9,1,1,10,16,1,0,0,1,0,0,1,0,-17
1093,13,52,2765,9,1,1,10,12,0,0,0,0,0,1,0,0,-17
1137,15,45,2708,9,1,1,15,0,1,0,0,1,0,0,1,0,-17
1420,22,54,2472,11,2,1,10,6,0,0,0,0,0,1,0,0,-17
1489,25,28,2357,11,2,2,3,6,0,0,0,0,0,1,0,0,-17
1510,26,22,2315,11,2,1,10,1,0,0,0,0,0,1,0,0,-17
2023,29,84,1939,13,2,1,10,7,1,0,0,0,1,0,0,0,-10
2061,30,77,1920,13,2,2,3,0,1,0,0,0,1,0,0,0,-10
2293,40,54,1768,14,3,1,10,4,0,0,0,0,1,0,0,1,-10
2343,42,43,1694,14,3,1,10,4,0,0,0,1,0,0,0,0,-10
2364,43,39,1651,14,3,2,6,5,0,0,0,1,0,0,0,1,-10
2385,44,34,1608,14,3,3,1,5,0,0,0,0,1,0,0,0,-10
2428,46,29,1562,14,3,2,10,12,1,0,0,1,0,0,0,0,-10
2449,47,17,1519,14,3,1,10,-2,0,0,0,1,0,0,1,0,-10
2784,53,75,1264,16,3,2,10,0,0,0,0,0,0,1,0,0,-14
2995,57,87,1035,18,3,1,10,3,1,0,0,1,0,0,0,1,-14
3016,58,84,991,18,3,2,7,5,0,0,0,1,0,0,1,0,-14
3124,62,77,900,18,4,1,20,3,0,0,0,0,1,0,0,1,-14
3896,78,42,173,22,4,2,19,18,1,0,1,1,0,0,1,0,-17
4210,85,73,14,24,4,3,20,10,1,0,0,0,1,0,0,0,-14
145,1,83,3504,2,1,1,10,7,0,0,0,0,0,1,0,0,0
190,3,71,3418,2,1,1,10,4,0,0,0,1,0,0,0,1,0
551,9,69,3032,4,1,2,4,2,0,0,0,0,1,0,0,1,-7
601,11,61,2958,4,1,1,10,4,1,0,0,0,0,1,0,0,-7
872,18,28,2700,6,2,1,10,3,1,0,0,0,1,0,0,0,-7
922,20,21,2616,6,2,3,3,0,1,0,0,1,0,0,0,0,-7
1046,23,76,2549,8,2,1,10,6,0,0,0,1,0,0,0,0,-11
1095,25,29,2456,8,2,1,10,-5,0,0,0,0,1,0,1,0,-11
1140,27,33,2364,8,2,3,14,16,1,0,1,1,0,0,1,0,-11
1161,28,17,2325,8,2,1,10,3,0,0,0,0,0,1,0,0,-11
1182,29,14,2283,8,2,2,7,2,1,0,0,0,0,1,0,0,-11
1413,33,9,2133,10,2,2,1,5,0,0,0,0,1,0,0,1,-8
1434,34,4,2086,10,2,1,4,-5,0,0,0,1,0,0,1,0,-8
1754,41,62,1898,12,2,1,10,4,1,0,0,1,0,0,0,1,-8
2223,56,75,1800,14,3,1,10,3,0,0,0,0,0,1,0,0,-5
2266,58,72,1755,14,3,3,7,6,1,0,1,1,0,0,1,0,-5
2526,64,36,1483,16,3,3,1,4,0,0,0,0,0,1,0,0,-5
2595,67,14,1351,16,3,1,10,1,0,0,0,0,0,1,0,0,-5
2640,69,7,1267,16,3,3,3,2,1,0,0,0,0,1,0,0,-5
2661,70,5,1223,16,3,4,1,0,0,0,0,0,1,0,0,1,-5
2902,72,76,960,18,3,1,10,1,1,0,0,1,0,0,0,0,-12
2964,74,67,900,18,4,3,1,3,0,0,0,0,1,0,0,0,-12
2987,75,64,863,18,4,1,10,4,0,0,0,0,1,0,0,1,-12
3032,77,33,775,18,4,1,10,11,0,0,0,1,0,0,0,1,-12
3053,78,22,732,18,4,1,10,-1,0,0,0,0,0,1,0,0,-12
3447,84,88,441,20,4,1,10,3,1,0,0,0,1,0,0,1,-5
3497,86,74,366,20,4,1,10,1,1,0,0,1,0,0,0,0,-5
3569,89,34,280,20,4,2,10,9,1,0,0,0,0,1,0,0,-5
3590,90,25,249,20,4,3,1,-3,0,0,0,1,0,0,0,0,-5
81,3,75,3594,1,1,2,10,21,1,0,0,1,0,0,0,0,0
423,9,61,3332,3,1,1,10,-2,0,0,0,1,0,0,1,0,6
492,12,49,3213,3,1,1,10,8,1,0,0,0,1,0,0,0,6
597,16,25,3129,3,1,1,10,24,1,0,0,1,0,0,0,0,6
661,18,1,3076,3,1,1,1,-1,0,0,0,0,1,0,0,0,6
687,19,2,3032,3,1,2,2,1,0,0,0,0,1,0,0,1,6
744,21,1,2985,3,1,1,1,0,0,0,0,0,1,0,0,1,6
787,23,1,2940,3,1,3,1,0,0,0,0,1,0,0,0,1,6
808,24,1,2898,3,1,4,1,-2,0,0,0,0,1,0,0,0,6
957,25,73,2799,5,1,1,10,1,1,0,0,1,0,0,0,0,6
1351,31,77,2397,7,2,2,10,6,1,0,0,1,0,0,0,0,-1
1396,33,55,2309,7,2,1,10,16,1,0,0,0,1,0,0,1,-1
1463,36,29,2220,7,2,2,10,12,0,0,0,0,1,0,1,0,-1
1518,38,12,2149,7,2,2,5,9,1,0,0,0,1,0,0,1,-1
1563,40,1,2065,7,2,2,1,-2,0,0,0,0,1,0,1,0,-1
2020,44,76,1817,9,2,1,10,9,1,0,0,1,0,0,1,0,2
2058,46,67,1808,9,2,2,1,2,1,0,1,1,0,0,1,0,2
2113,48,65,1802,9,2,1,10,8,1,0,0,0,1,0,0,0,2
2577,50,85,1430,13,3,1,10,3,1,0,0,1,0,0,0,0,0
2685,54,48,1313,13,3,1,10,0,1,0,0,0,1,0,0,1,0
2763,57,33,1181,13,3,1,10,4,1,0,0,0,1,0,0,1,0
3134,61,64,900,15,4,1,10,4,1,0,0,0,1,0,0,1,3
3419,66,73,655,17,4,1,10,6,1,0,0,0,1,0,0,0,3
3983,76,56,191,19,4,1,10,21,1,0,0,0,1,0,0,0,-4
4103,80,7,110,19,4,1,7,0,0,0,0,0,1,0,0,1,-4
356,5,1,3373,2,1,1,1,1,0,0,0,0,0,1,0,0,6
672,7,66,3167,4,1,1,10,10,0,0,0,0,0,1,0,0,7
693,8,56,3127,4,1,1,10,-1,1,0,0,1,0,0,0,1,7
999,15,77,2786,6,1,1,10,6,0,0,0,1,0,0,0,1,7
1240,19,77,2638,8,2,1,10,0,0,0,0,0,0,1,0,0,7
1285,21,36,2571,8,2,1,10,2,1,0,0,1,0,0,0,1,7
1359,23,9,2492,8,2,1,9,-1,0,0,0,1,0,0,0,1,7
1380,24,10,2449,8,2,2,10,3,0,0,0,0,1,0,1,0,7
1973,34,30,2000,12,2,2,10,3,1,0,0,1,0,0,0,1,14
2298,37,93,1852,14,2,1,10,4,1,0,0,0,1,0,0,1,14
2319,38,89,1816,14,2,2,6,4,1,0,0,0,1,0,0,1,14
2379,40,73,1794,15,3,1,10,3,0,0,0,1,0,0,0,1,14
2400,41,70,1756,15,3,2,7,10,1,0,0,1,0,0,0,1,14
2421,42,60,1717,15,3,1,10,-3,0,0,0,1,0,0,0,1,14
2442,43,63,1674,15,3,2,13,2,0,0,0,0,1,0,0,1,14
2658,47,53,1445,17,3,2,14,8,1,0,0,0,1,0,0,1,14
3071,52,74,1229,19,3,2,10,5,1,0,0,1,0,0,0,1,7
3127,54,58,1169,19,3,1,10,6,0,0,0,0,1,0,0,1,7
3148,55,52,1127,19,3,2,4,5,1,0,0,0,1,0,1,0,7
3202,57,47,1088,19,3,1,10,3,0,0,0,1,0,0,0,1,7
3224,58,44,1046,19,3,2,7,1,0,0,0,0,0,1,0,0,7
3274,60,32,963,19,3,1,10,1,0,0,0,1,0,0,0,1,7
3558,64,67,805,21,4,1,10,7,0,0,0,0,1,0,0,1,7
3588,65,60,769,21,4,2,3,0,0,0,0,0,0,1,0,0,7
3609,66,60,731,21,4,3,3,-2,0,0,0,1,0,0,0,1,7
3805,69,62,579,23,4,1,10,3,0,0,0,0,1,0,0,1,7
3826,70,59,539,23,4,2,7,5,0,0,0,1,0,0,0,1,7
3847,71,54,500,23,4,3,2,7,0,0,0,0,1,0,0,1,7
4003,77,4,378,25,4,2,4,-4,0,0,0,0,0,1,0,0,7
4263,80,51,234,27,4,1,10,2,0,0,0,1,0,0,0,1,14
4284,81,49,193,27,4,2,8,12,0,0,0,0,1,0,0,1,14
4305,82,37,146,27,4,1,10,6,0,0,0,0,1,0,0,1,14
4343,83,31,120,27,4,2,4,-1,0,0,0,0,1,0,0,1,14
4381,85,32,112,27,4,3,5,-2,0,0,0,1,0,0,0,1,14
75,3,43,3561,1,1,1,10,5,0,0,0,1,0,0,0,1,0
157,6,15,3469,1,1,1,5,2,0,0,0,0,1,0,0,1,0
297,11,15,3388,1,1,1,10,4,0,0,0,1,0,0,0,0,0
318,12,11,3346,1,1,2,6,4,1,0,0,0,1,0,0,0,0
550,15,77,3219,3,1,1,10,4,0,0,0,1,0,0,0,0,7
582,16,83,3200,3,1,1,16,7,1,0,0,0,1,0,0,1,7
627,18,54,3132,3,1,1,10,9,1,1,0,1,0,0,0,1,7
654,19,45,3097,3,1,2,1,0,1,0,0,0,0,1,0,0,7
901,23,56,2950,5,1,2,6,7,0,0,0,1,0,0,0,1,7
1245,30,36,2626,7,2,2,2,4,0,0,0,1,0,0,0,1,14
1266,31,32,2585,7,2,1,10,6,0,0,0,0,1,0,0,1,14
1287,32,26,2546,7,2,2,4,5,0,0,0,0,1,0,0,1,14
1713,38,73,2146,9,2,1,10,3,1,0,0,0,1,0,0,1,21
1782,41,57,2027,9,2,1,10,2,0,0,0,0,1,0,0,1,21
1827,43,39,1951,9,2,1,10,0,0,0,0,0,0,1,0,0,21
1981,47,6,1866,9,2,1,6,6,0,0,0,0,1,0,0,1,27
2483,49,78,1744,12,3,1,10,5,0,0,0,1,0,0,0,0,25
2764,53,75,1477,14,3,1,10,3,0,0,0,0,1,0,0,1,18
2785,54,72,1436,14,3,2,7,9,1,0,0,0,1,0,0,1,18
2830,56,57,1365,14,3,2,4,7,0,0,0,0,1,0,0,1,18
2899,59,21,1237,14,3,1,10,1,0,0,0,0,1,0,0,0,18
3395,67,73,853,16,4,2,10,9,0,0,0,0,1,0,0,0,11
3427,68,64,816,16,4,3,1,5,0,1,0,0,0,1,0,0,11
3528,72,25,731,16,4,2,10,4,0,0,0,1,0,0,0,1,11
3736,75,75,588,18,4,1,10,4,0,0,0,0,1,0,0,0,14
3786,77,49,514,18,4,1,10,1,0,0,0,0,1,0,0,0,14
3903,80,11,460,18,4,2,10,3,0,0,0,0,1,0,0,1,14
4068,83,38,348,20,4,1,10,17,0,0,0,1,0,0,0,0,17
4094,84,21,279,20,4,1,10,4,1,0,0,0,1,0,0,0,17
4172,86,8,259,20,4,1,8,3,0,0,0,0,1,0,0,1,17
4193,87,5,212,20,4,2,5,5,0,0,0,0,1,0,0,0,23
51,2,75,3600,1,1,1,10,3,0,0,0,0,1,0,0,1,0
122,5,53,3517,1,1,1,10,7,1,0,0,1,0,0,0,0,0
143,6,46,3479,1,1,2,3,3,0,0,0,1,0,0,0,1,0
188,8,22,3391,1,1,1,10,0,0,0,0,0,0,1,0,0,0
357,13,6,3246,1,1,1,5,-1,0,0,0,0,1,0,0,0,0
546,17,74,3009,3,1,1,10,3,0,0,0,1,0,0,0,0,3
591,19,65,2925,3,1,3,1,2,0,0,0,0,0,1,0,0,3
612,20,63,2885,3,1,1,10,2,1,0,0,0,0,1,0,0,3
633,21,61,2844,3,1,2,8,4,0,0,0,0,0,1,0,0,3
920,26,55,2523,5,2,1,10,9,1,0,0,0,1,0,0,1,3
941,27,46,2483,5,2,2,1,2,1,0,0,0,0,1,0,0,3
962,28,44,2446,5,2,1,10,12,0,0,0,1,0,0,0,0,3
994,29,32,2420,5,2,1,10,5,1,0,0,1,0,0,0,0,3
1031,30,27,2398,5,2,2,5,7,0,0,0,1,0,0,0,1,3
1052,31,20,2353,5,2,1,10,-3,1,0,0,1,0,0,0,0,3
1492,38,80,1969,7,2,2,10,4,1,0,0,0,1,0,0,0,7
1823,43,96,1851,9,2,1,13,16,0,0,0,1,0,0,0,1,0
1887,46,80,1839,9,2,2,10,16,0,0,0,0,1,0,0,1,0
2416,55,80,1536,11,3,1,15,3,1,0,0,1,0,0,1,0,-7
2490,58,54,1426,11,3,2,3,5,0,0,0,0,0,1,0,0,-7
2511,59,49,1392,11,3,1,10,1,1,0,0,0,1,0,0,0,-7
2556,61,41,1308,11,3,3,2,1,1,0,0,0,0,1,0,0,-7
2577,62,40,1268,11,3,4,1,2,0,0,0,0,0,1,0,0,-7
2975,67,82,822,13,4,1,10,3,1,0,0,1,0,0,0,1,-10
316,4,54,3272,2,1,2,5,3,0,0,0,0,1,0,0,0,-3
337,5,51,3228,2,1,3,2,6,0,0,1,0,1,0,1,0,-3
858,11,81,2788,5,1,2,10,0,1,0,0,1,0,0,1,0,1
1174,14,75,2527,7,2,1,10,1,1,0,0,1,0,0,0,1,-6
1422,23,10,2254,7,2,1,10,3,0,0,0,1,0,0,0,0,-6
1465,25,7,2204,7,2,3,7,7,1,0,1,1,0,0,1,0,0
1980,31,92,1899,11,2,1,10,7,0,0,0,0,1,0,0,1,1
2024,33,90,1880,11,2,2,8,3,0,0,0,1,0,0,0,1,1
2326,38,75,1800,13,3,1,10,6,1,0,0,1,0,0,0,1,1
2347,39,69,1762,13,3,2,4,2,1,0,0,1,0,0,0,1,1
2368,40,67,1715,13,3,3,2,7,0,0,0,1,0,0,0,1,1
2389,41,60,1675,13,3,1,10,57,0,0,0,0,1,0,0,1,1
2443,43,3,1634,13,3,2,3,3,0,0,0,1,0,0,0,0,7
2989,46,75,1179,15,3,1,10,0,0,0,0,1,0,0,0,1,5
3034,48,64,1093,15,3,1,10,11,1,0,0,1,0,0,0,0,5
3055,49,53,1046,15,3,1,10,11,1,0,0,1,0,0,0,1,5
3076,50,42,1003,15,3,1,10,4,1,0,0,0,1,0,1,0,5
3097,51,38,960,15,3,2,6,3,0,0,0,1,0,0,0,0,5
3611,54,98,434,17,4,1,10,0,0,0,0,1,0,0,0,1,8
3661,56,87,355,17,4,1,10,5,1,0,0,0,1,0,0,1,8
3813,59,77,298,17,4,1,10,2,1,0,0,1,0,0,0,0,8
3922,62,53,244,17,4,1,10,4,0,0,0,1,0,0,0,1,8
3960,63,49,200,17,4,2,6,-4,0,0,0,0,1,0,0,1,8
4022,66,19,153,17,4,1,10,3,0,0,0,1,0,0,0,1,8
4106,67,16,120,17,4,2,7,2,0,0,0,0,1,0,0,1,8
4138,68,14,114,17,4,3,5,1,0,0,0,1,0,0,0,0,8
395,3,69,3258,2,1,2,1,1,0,0,0,0,0,1,0,0,-7
440,5,60,3174,2,1,2,2,1,0,0,0,0,1,0,0,0,-7
478,7,59,3133,2,1,3,1,5,0,0,0,0,0,1,0,0,-7
1195,21,88,2517,6,2,1,15,0,1,0,0,1,0,0,1,0,-14
1274,24,59,2404,6,2,1,10,6,0,0,0,0,0,1,0,0,-14
1295,25,53,2362,6,2,2,4,17,1,0,0,0,0,1,0,0,-14
1316,26,36,2324,6,2,1,10,3,1,0,0,1,0,0,1,0,-14
1337,27,33,2278,6,2,2,7,33,1,0,0,1,0,0,0,0,-8
1494,29,28,2205,8,2,1,10,6,1,0,0,0,0,1,0,0,-7
1515,30,22,2165,8,2,2,4,2,1,0,0,0,0,1,0,0,-7
1987,34,75,1825,10,2,1,10,1,0,0,0,0,0,1,0,0,-11
2097,38,70,1753,11,3,1,10,1,1,0,0,0,0,1,0,0,-11
2176,41,60,1659,11,3,1,10,12,0,0,0,0,0,1,0,0,-11
2197,42,48,1625,11,3,1,10,4,0,0,0,0,0,1,0,0,-11
2218,43,44,1587,11,3,2,6,3,1,0,0,0,0,1,0,0,-11
2239,44,41,1548,11,3,3,3,4,1,0,1,1,0,0,1,0,-11
2271,45,32,1516,11,3,1,10,29,0,0,0,1,0,0,0,0,-11
2292,46,3,1474,11,3,1,3,1,0,0,0,0,0,1,0,0,-11
2555,49,77,1273,13,3,1,10,1,1,0,0,1,0,0,0,0,-4
2943,55,61,960,15,3,1,10,5,1,0,0,0,0,1,0,0,-11
3031,58,49,900,15,4,1,10,5,0,0,0,1,0,0,1,0,-11
3103,61,34,817,15,4,2,10,5,1,0,0,0,1,0,0,0,-11
3773,72,68,259,19,4,3,1,7,1,0,1,0,1,0,0,0,-21
169,6,57,3445,1,1,1,10,3,1,0,0,1,0,0,0,0,0
190,7,54,3409,1,1,2,7,2,1,0,0,0,1,0,0,1,0
493,11,52,3116,3,1,1,10,4,0,0,0,0,1,0,0,1,0
515,12,48,3076,3,1,2,6,1,1,0,0,1,0,0,0,0,0
809,17,39,2796,5,1,2,4,2,0,0,0,0,1,0,0,1,0
966,22,36,2700,5,2,2,14,5,1,0,1,1,0,0,1,0,0
1063,26,10,2565,5,2,2,3,-3,1,0,0,1,0,0,0,0,0
1401,30,79,2341,7,2,1,10,1,0,0,0,1,0,0,0,0,6
1478,33,93,2294,7,2,2,24,6,1,0,0,1,0,0,0,1,6
1694,37,97,2092,9,2,2,10,4,0,0,0,0,1,0,0,1,6
1739,39,81,2011,9,2,1,10,5,1,0,0,1,0,0,0,0,6
2637,51,75,1356,15,3,1,10,7,0,0,0,1,0,0,0,0,-15
2658,52,68,1318,15,3,2,3,12,1,0,0,1,0,0,0,1,-15
2679,53,56,1275,15,3,1,10,11,1,0,0,0,1,0,0,1,-15
2808,58,29,1155,15,3,1,10,0,1,0,0,1,0,0,0,0,-15
3408,66,27,633,17,4,1,10,3,1,1,0,0,1,0,0,1,-15
3475,69,1,573,17,4,2,1,-1,0,0,0,0,1,0,0,1,-15
3496,70,2,538,17,4,3,2,-4,0,0,0,0,1,0,0,1,-15
58,2,56,3593,1,1,1,10,6,0,0,0,1,0,0,1,0,0
79,3,50,3558,1,1,2,4,4,0,0,0,0,1,0,0,0,0
567,11,80,3125,5,1,1,10,-4,1,0,0,1,0,0,1,0,0
588,12,84,3083,5,1,2,14,4,1,0,1,1,0,0,1,0,0
748,15,75,2985,7,1,1,10,0,0,0,0,1,0,0,1,0,-6
769,16,75,2945,7,1,2,10,0,1,0,0,1,0,0,1,0,-6
837,19,61,2836,7,1,1,10,-1,1,0,0,0,1,0,1,0,-6
1305,25,86,2400,9,2,1,10,7,0,0,0,1,0,0,0,1,-13
1384,28,17,2308,9,2,1,10,3,0,0,0,0,1,0,1,0,-13
1659,33,81,2020,11,2,2,10,5,0,0,0,0,0,1,0,0,-10
1704,35,66,1933,11,2,1,10,5,0,0,0,0,1,0,0,1,-10
1977,40,71,1877,13,2,3,10,5,1,0,1,0,1,0,1,0,-4
2564,46,80,1304,18,3,1,10,0,0,0,0,0,1,0,0,0,-7
2585,47,80,1272,18,3,2,10,6,0,0,0,0,0,1,0,0,-7
2971,52,50,824,20,4,1,10,8,0,0,0,1,0,0,0,1,-14
2992,53,42,779,20,4,2,2,9,1,0,1,0,0,1,0,0,-14
3013,54,33,734,20,4,1,10,7,0,0,0,0,0,1,0,0,-14
3034,55,26,696,20,4,2,3,-1,0,0,0,1,0,0,0,1,-14
3123,59,16,615,20,4,2,10,0,0,0,0,0,0,1,0,0,-14
3144,60,16,572,20,4,3,10,11,1,0,1,1,0,0,1,0,-14
76,3,62,3564,1,1,1,10,2,0,0,0,0,1,0,0,0,0
147,6,51,3485,1,1,2,10,5,0,0,0,0,1,0,0,0,0
449,10,75,3186,3,1,1,10,6,0,0,0,1,0,0,0,0,-7
595,16,38,3030,3,1,1,10,0,0,0,0,0,1,0,0,0,-7
640,18,28,2950,3,1,1,10,3,0,0,0,0,1,0,0,0,-7
966,22,93,2718,5,1,1,10,2,0,0,0,0,0,1,0,0,0
1028,24,79,2663,5,2,1,10,2,0,1,0,0,1,0,0,0,0
1102,27,18,2552,5,2,1,10,4,0,1,0,1,0,0,0,0,0
1482,36,53,2180,7,2,2,4,6,1,1,0,0,1,0,1,0,7
1598,40,52,2115,7,2,1,10,5,0,0,0,0,1,0,0,0,7
1675,43,44,2025,7,2,1,15,2,1,0,0,0,0,1,0,0,7
1753,46,33,1940,7,2,3,4,8,1,0,0,1,0,0,0,0,7
1794,47,25,1920,7,2,1,10,4,0,0,0,1,0,0,0,0,7
2520,53,30,1520,10,3,1,10,5,0,1,0,0,1,0,0,0,11
2851,56,89,1213,12,3,1,10,1,0,0,0,1,0,0,0,1,18
2872,57,88,1182,12,3,2,9,1,1,0,0,1,0,0,1,0,18
2917,59,25,1104,12,3,1,10,8,0,1,0,0,1,0,0,0,18
2938,60,17,1060,12,3,2,2,2,0,0,0,0,1,0,0,0,18
2983,62,10,978,12,3,2,5,10,1,0,0,1,0,0,0,0,24
3297,64,66,817,14,4,1,10,5,0,0,0,1,0,0,1,0,25
3346,66,49,738,14,4,1,10,2,0,0,0,0,0,1,0,0,25
3367,67,47,698,14,4,2,8,3,0,0,0,0,1,0,0,0,25
3607,70,62,473,16,4,1,10,2,0,0,0,0,1,0,0,1,25
3660,72,70,410,16,4,2,18,-3,1,0,0,1,0,0,1,0,25
3681,73,73,366,16,4,3,21,6,1,0,0,0,0,1,0,0,25
3900,76,84,167,18,4,1,10,1,0,0,0,1,0,0,0,0,18
3948,78,83,160,18,4,2,9,2,0,0,0,1,0,0,0,1,18
3986,80,81,155,18,4,3,7,-3,0,0,0,0,1,0,1,0,18
222,1,90,3455,2,1,1,10,2,0,0,0,0,1,0,0,1,0
490,6,84,3188,4,1,2,4,3,1,0,0,1,0,0,0,1,0
532,7,81,3157,4,1,3,1,15,1,1,0,0,0,1,0,0,0
1008,12,75,2655,6,2,1,10,5,0,0,0,0,1,0,0,0,-7
1359,16,97,2384,8,2,1,10,8,0,0,0,0,0,1,0,0,-7
1380,17,89,2360,8,2,2,2,15,1,1,1,0,0,1,0,0,-7
1401,18,74,2322,8,2,1,10,1,0,0,0,0,0,1,0,0,-7
1657,24,83,2072,10,2,1,10,2,0,0,0,0,1,0,0,1,0
1735,27,72,2009,10,2,1,10,1,1,0,0,0,1,0,1,0,0
1780,29,63,1950,10,2,3,1,42,1,0,0,1,0,0,1,0,0
1818,30,21,1920,10,2,1,10,8,0,0,0,0,1,0,0,1,0
1839,31,13,1887,10,2,2,2,2,0,0,0,1,0,0,0,1,0
1893,33,5,1844,10,2,1,5,1,0,0,0,0,1,0,1,0,0
2156,42,67,1765,12,3,2,2,13,0,0,0,0,0,1,0,0,7
2177,43,54,1733,12,3,1,10,6,1,0,0,0,1,0,0,1,7
2278,47,30,1608,12,3,2,4,0,0,0,0,0,1,0,0,1,7
2323,49,12,1543,12,3,1,10,2,1,1,0,1,0,0,0,1,7
2746,54,53,1145,14,3,1,10,9,1,0,0,1,0,0,1,0,7
2773,55,44,1112,14,3,2,1,3,0,0,0,0,0,1,0,0,7
2794,56,41,1078,14,3,1,10,7,0,0,0,1,0,0,1,0,7
2863,59,13,970,14,3,2,2,10,0,0,0,0,1,0,0,0,7
3279,66,54,664,16,4,1,10,2,1,0,0,0,0,1,0,0,10
3324,68,45,588,16,4,3,1,3,1,0,0,0,0,1,0,0,10
3345,69,42,550,16,4,1,10,-1,0,0,0,0,1,0,0,1,10
3390,71,25,466,16,4,1,10,4,0,0,0,1,0,0,1,0,10
3444,73,5,387,16,4,1,5,1,0,0,0,0,0,1,0,0,10
3465,74,4,350,16,4,2,4,2,1,0,0,1,0,0,0,1,10
3486,75,2,311,16,4,3,2,2,1,0,0,0,0,1,0,0,16
3885,78,87,132,18,4,1,10,3,0,0,0,1,0,0,0,1,10
3925,80,84,126,18,4,2,7,11,0,0,0,0,1,0,1,0,10
3963,81,73,118,18,4,1,10,-2,0,0,0,0,1,0,1,0,10
4001,83,75,114,18,4,2,12,7,0,0,0,0,0,1,0,0,10
4024,84,68,67,18,4,3,5,27,0,0,0,0,1,0,1,0,10
251,2,26,3469,2,1,1,10,3,0,0,0,0,0,1,0,0,0
301,4,18,3410,2,1,3,2,7,1,0,0,1,0,0,0,0,0
322,5,11,3374,2,1,1,10,1,1,0,0,0,0,1,0,0,0
523,9,54,3263,4,1,1,10,5,0,0,0,0,0,1,0,0,3
708,16,20,3137,4,1,1,10,13,1,0,0,1,0,0,0,0,3
729,17,7,3095,4,1,1,7,2,1,0,0,1,0,0,0,1,3
1094,21,75,2753,6,1,1,10,5,0,0,0,1,0,0,0,1,7
1290,24,92,2630,8,2,1,10,4,0,0,0,0,1,0,0,1,7
1312,25,88,2594,8,2,2,6,4,0,0,0,1,0,0,0,0,7
1394,28,80,2518,8,2,2,10,3,1,0,0,0,1,0,0,0,7
1754,33,70,2119,10,2,2,5,6,0,0,0,0,0,1,0,0,4
1775,34,64,2076,10,2,1,10,6,0,0,0,0,1,0,1,0,4
2196,39,91,1825,12,2,1,10,11,1,0,0,0,0,1,0,0,4
2234,41,80,1819,12,2,1,10,14,1,0,0,1,0,0,0,1,4
2294,44,66,1808,12,2,2,10,14,1,0,0,0,0,1,0,0,4
2386,48,75,1800,13,3,1,10,1,0,0,0,1,0,0,0,1,4
2491,51,21,1688,13,3,1,10,2,1,1,0,0,1,0,0,1,4
2835,58,63,1296,15,3,2,8,12,1,1,0,0,1,0,1,0,11
2856,59,51,1252,15,3,1,10,2,0,1,0,0,1,0,0,0,11
2935,62,19,1143,15,3,1,10,11,0,1,0,0,0,1,0,0,11
2956,63,8,1116,15,3,1,8,8,0,1,1,0,1,0,1,0,17
3104,65,80,1011,17,3,1,10,2,1,0,0,1,0,0,0,1,18
3448,69,85,759,19,4,1,10,18,0,0,0,1,0,0,0,0,18
3469,70,67,724,19,4,1,10,6,0,0,0,0,1,0,0,0,18
3514,72,58,642,19,4,3,1,2,1,1,0,1,0,0,1,0,18
3540,73,56,604,19,4,1,10,6,0,0,0,1,0,0,0,0,18
3561,74,50,564,19,4,2,4,28,0,0,0,1,0,0,0,1,18
3582,75,22,522,19,4,1,10,0,0,0,0,0,1,0,0,1,18
3858,79,60,327,21,4,1,10,6,0,0,0,0,0,1,0,0,18
3879,80,54,295,21,4,2,4,11,0,0,0,0,1,0,1,0,18
3900,81,43,251,21,4,1,10,1,0,0,0,1,0,0,0,0,18
3974,84,37,240,21,4,2,4,6,0,0,0,0,0,1,0,0,18
4010,85,16,230,21,4,1,10,16,0,0,0,1,0,0,1,0,24
75,3,68,3568,1,1,2,3,5,0,0,0,0,1,0,0,1,0
124,5,53,3497,1,1,1,10,0,0,0,0,1,0,0,0,1,0
441,9,54,3222,3,1,1,10,6,1,0,0,0,1,0,0,1,0
466,10,48,3186,3,1,2,4,2,1,0,0,1,0,0,1,0,0
487,11,46,3146,3,1,3,2,7,1,0,1,1,0,0,1,0,0
519,12,24,3125,3,1,1,10,1,0,0,0,0,1,0,1,0,0
568,14,11,3061,3,1,1,10,1,0,0,0,1,0,0,0,0,0
1011,19,75,2695,5,2,1,10,3,0,0,0,0,1,0,0,1,0
